name,lat,lng,url
Klettergerüst Waltersbergweg,48.006723,7.870407,http://lh3.googleusercontent.com/7RQ7PX0Ar3_Vh5ooIfQLinqbsvWcXmhdlUm7Xf7zjjOUhttvVcqHlOoBJP0l6PxDWeqbEl2787AOofygd1E
Gedenkstein WW2 über Herdern,48.010093,7.873154,http://lh5.ggpht.com/PCj8KArNazWuPP76YrxNaTGIlLXQ0i5XyaQesmfHXGlocy8uMc0JZWPnwhfG9TxiRQSQCK5GXwJ1xVkCGl_V
Kapelle der Uniklinik,48.006557,7.838137,http://lh6.ggpht.com/-cceP9kjXVDcVfkukPa09FVJYykPc9AYooObKzVvA4mSzQqU496dREKsw3VxuzCwubRR1v9liVVJ0zXbDRB2
Broken Arm Statue,48.008558,7.83998,http://lh5.ggpht.com/HZUnKR_Tq9owJTm3PtJquSXUatITeszGrWZKue6LE_ldEz6fnWx8fd0IYyTpDHPobmdg-b3zkbT8KdjxczyWyw
Das Auge,48.006996,7.835686,http://lh4.ggpht.com/PM65DAPkLMMsNsMLtiv0l2-OhjN-f5wX5gTt4_qry-uuaTULs4iPuBzEWucguo50A4Su_pTuMPzHXpEuzxMu
Grabmal des steinernen Baums,48.010321,7.839993,http://lh5.ggpht.com/Hmi2PlvygDiO_AqIfrKsnzFPg8TI8Sd4jmv0FFg0XtwST8BTTL11p2byEVI9JQ9XbduX6V5J2Pj7IEqE3sc
Springbrunnen mit Reiher,48.005877,7.838562,http://lh6.ggpht.com/3vadHDQpRUzhwQVB6DBWDftoIZ8uPqjQs3897RVZVjib9fbAxOiiWv3VxydUK6BKbDKMzErgclm0LCFdv-veiA
Riesen Rettungsring,48.007403,7.838655,http://lh6.ggpht.com/Fat09A_676RY_x989b_2q44pjDWW-fORq-3IcJQcfBu0fBCejnn6mhNRB3_9Y74utKohxnwWws3hYX-mYDWL
Wurm Park,48.006683,7.837325,http://lh4.ggpht.com/gy8rAvPijfTvq80lYr6ezC37YIuC7hU5brtCEZ6hWpa8mFmGVTAUffkgBRObuhqo_ItWiZXA13eJ1waXq_2ESw
Südwestlicher Brunnen,48.009459,7.838625,http://lh5.ggpht.com/UnsYSi0QYbSPq7VMHlryCicmF9WZZgx13WgTOshRvRyciciMGPgD2XWf2aMp1Pb-yHgBU_CgIzme1MCnXo4C
Frau Mit Kind,48.009288,7.840731,http://lh6.ggpht.com/6dIHqo_vH70atjg3qaPkmEO5aRY2edPxd9yPmC4VOUyEPm7fMW5VMEoHalokzu1S9NpPkuXP4KYYVFgu70eqAQ
Iron Jesus,48.007812,7.841089,http://lh6.ggpht.com/uX7FqqJms96NiABl4j0C-M04QG1dn8bHvEhD439avmJNy-yFkCddiy4EM1I6lMSPeyFryNu2-pfolaAMxNW4
Pyramide Uniklinikum,48.006848,7.837195,http://lh4.ggpht.com/kc_iVHfujk9STa67PC49_6-OijyjL4KByhO4HnCjMTSH0Vjzq2zAfWLbq6fWZQ_eXw3f4zU3FIoy11FcdfGum2OV6QWuisfx9taNUKUdtzcV5UQc5w
Helga Salvesen Memorial Stone,48.006215,7.836373,http://lh3.googleusercontent.com/aDPjN-9m3mTt-j6pRtu5M9ZoyLTmQ6nt7pdtpX35HhNYJn1hm3rmdtVi4OMCeOYW8VAie0LKZrCzVGJri3i7
Hidden Fountain,48.008764,7.841009,http://lh3.googleusercontent.com/0FeW0P1JiWEDTY9i4U0M-0Biq2Bji_gg4nO075sAR3hI4N6VbaP1s9N-H5MOHxhYmNTJbj3Xupt2GNBBasA
Soccer And BBQ,48.009158,7.835468,http://lh4.ggpht.com/P9KMxEyhebQCqw2tgxw5Cxuf5uurod7vV4P5JETvgqrtALqxmgGjNtc3O7Qks90HCyn5sJqm884jg-erXANp
Vogelbad Uniklinik,48.00529,7.839876,http://lh4.ggpht.com/F_QbUrTEI1kYllF1sPCtS3YExxAxgBqxxycLzqJ-q7lodLv2DrGIOdWeLlvqjKf1gruKpX1Ft3rvwOEno0lb
Wappen 1889,48.008861,7.831575,http://lh3.googleusercontent.com/KjCJE_J2hkztqW1TwPTizlHPEcw4nl0cD7deGLoW1wfSVg8bpNxoU_6UdGcswV6MT1oXBrLBn3ut9BUWLXoW
Namenlose Dame,48.010234,7.839715,http://lh5.ggpht.com/Jgq0mUl88MsaFzs6hj2DNLqRRzvDh2kAG9mLgH3cUiJRQhfbPX4RW972OuZTQ-JihfxMPGlc2mrOM2fnu1Qp
Kinderstatuen,48.006058,7.840085,http://lh5.ggpht.com/VZDpgBT6BBNJOf6IW6MtjagKkLAwq3fllq3elPvH8oJ9QbZvphZ7mV-12nwvuHTFjqAdLqDhTHVQhbG-RTw
Mosaik,48.007161,7.835691,http://lh6.ggpht.com/vPNq4Xbo23MyM_SYQ7fh_KkpeutswtB4vQEjK-aALseb2DzVrzWDBPs-6I4K-S2gWi1-4lK6bacw3631LwM
Kirchenglocken von 1921,48.00594,7.833276,http://lh3.ggpht.com/KpnqPxxyECObslS5iLni5-SxJMPneP6uN9-_Hm-xBua5xArB-oYApce7llCSWbaOR7d2_LN07o5dK2qrQvWuUw
Kugel Am Klinik Casino,48.006799,7.834282,http://lh3.googleusercontent.com/JLQJrjENGQDIuCdTGdEZTId2iTHhDAP42SkZiqDq2Qxn2DUPiRRuR1Z9Ap5Xo5e4ecQqi4Darq4yDk2rURk
Tree of Life,48.009884,7.839064,http://lh3.ggpht.com/lx76mAFImG2o-U6nEipDZv3umlTNiVwLqTJneBweguBnQlKeGG754bzvgXMT53UOFLvC5sML0Tpp_4Ky20Cj
Springbrunnen,48.007504,7.830964,http://lh6.ggpht.com/OxtrEfLW_5HOyOD3eCBCE3oqj1k3-pHG7dc7OJs_2wug5LCFii3VrqMr8unpoUM8qG0yjwCzkco24k6uc4tk
Solare Energiesysteme,48.008672,7.83437,http://lh6.ggpht.com/GXoeGrRonAOLBpbKMRYrFceMQn3HgzlCt9w6nKTTPcCmZXaaLuvkEv6wLXbemju17jrF3QUMdhyzoNKlYeM
Wasserspender,48.008942,7.839728,http://lh3.ggpht.com/9iiIeQ_XYB4szfaZQahCGVQzDlBchK-ZEzMwXZb2cm-W3iWs5ARd8mRw8luAwYySYZE7wSuRRR85-l2IvFxc
Kunstwerk am Universitäts-Notfallzentrum,48.007975,7.838172,http://lh4.ggpht.com/vSojK0BvPXQSO-iEKF9fMSpqj74q8q06AK27K0SWdHKVudeyIiVT4ggzh4lxP_4MNCZd8AaJukiI9eTGp6P9
Evangelische Kirche Der Uniklinik Freiburg,48.007296,7.839031,http://lh3.ggpht.com/KUJs0Y7ggjFnEk1z3UfMS-4k32zns2cHmHqWuwGm8ih1SeUKBZwVoDfr-HfDitL8F8FsBTehI1aeWniURew
Kinderbrunnen,48.006173,7.840357,http://lh3.ggpht.com/44SfL-VgdU7FnIZlgiS52wg6etfllbSZJQauA5Uk--dPPtLTh1_YNmTxoj6-KbJPIWXRRmm4bQch1KPoNOiq
Pflug,48.011756,7.808066,http://lh3.ggpht.com/0jrz2sxncNXKyXQptV19AsuFW9W-R5tJgc7u3Uh1kOQyPiV3Hn54fxQiLW2FgahCaBSbPyNU7ymVjY05N6ik
Wendelturm im Seepark,48.01154,7.814762,http://lh5.ggpht.com/LjfO2_eYMmekZw_p4ONK6zDifRrQPrMAMY_tc0YGlKs-f-eIAsd-gaK-wm1et8PW_AiW94ahgGrafSx6PqE5JCq7Ro0_gwJnutgpdL7mVIYeuxNF_Q
Personen-Sonnenuhr,48.012344,7.813319,http://lh6.ggpht.com/2CVZ9Lz0n1tRF_YX3mcMjY5DI5coquwUXy9qynmXHcbeBruTTePiKsvtI7Pb4sCqUAzrMhiOUe5jck6Bz-AwE9QN9iVuBGeorJwmF5SsvCPkQ6C46w
Gedenkkreuz des Friedens,48.012486,7.81645,http://lh6.ggpht.com/BZLyrioICTy9ecq_5_YB0Oc0Do0YyltH9Pl1H8ygFB8peuTqsk8caBn1glcNbL-_GssQKYXmoV409bv9Dye9AbwOmtwingXMWN_9RMswncD_20I
Matthäuskirche - Jugendtreff,48.008956,7.813979,http://lh4.ggpht.com/D-ZTh2-FpY2CXpJigKxs--wGwFyXT97VdW3umHWr0uDC5m-FN-4LSrL5IsXs9DAv3ShX-UIyF_VlHqADSJtT
White Lions,48.011305,7.81123,http://lh6.ggpht.com/egu3U6m8mPgOYVK3qTAPgwxMTpqpBn9nIbej5b1CVbdYS3gjJ_DQENZTby3fvYsaQtboypKztZhZLV-9kELB
Klettergerüst Oktagon,48.007113,7.812409,http://lh3.ggpht.com/xY1IGPm-i7S92Yonv36qErS3094mDbyg71cnsLh4SJaJidV22g36skvSvCRezMFJHozPuW0msN1IhVAEJA
Purpur Tentakel,48.009001,7.814685,http://lh3.ggpht.com/KSko4EBe3jLlD59W_hDlEybemm3uYosDyB2gUyFe72W2S3jWe42HCuZQrXKqiw8UggjwKHOuYfNK0Ihc_O_0
Sonnenuhr,48.012267,7.817572,http://lh4.ggpht.com/Cht2J0_-vDyne3hocaYgv6p9F45jTnPvk2ZwmizGL8JM-NTwCuOcW8JlGKK0E-gSPcqxf6Dqox36ijNG6L06I9RtUQMEk5yt8JKAiPikZga6RPe5
Forsthaus Seepark,48.009972,7.81673,http://lh4.ggpht.com/RrOtr29jmMqGK2nkozwm_SmAU-Ii9JExA0Nzl_06T7SUJrkMO9P-gtWt9reZbxVaX_qMXw38vDxaPI-6c3xFDJtWuQ4OO7IE5kPtQYMXuq7wIBva
Betzenhausener Wappen,48.011429,7.809341,http://lh3.ggpht.com/8C1A8lhjm9R5c-HELsqdaA9hcIiYIWSM56AhwRKcEQalykMIP3jQkbrmXU93CObSk_QZiDbrjzhWqbxkOdBI
Italienische Brunnen,48.010623,7.811255,http://lh4.ggpht.com/uRJ97X-hbib14yUfBG6U08_ou54wal_zisrMUotcuJrFpxVAKTGJWI0eBkJ5W2BEkhEevbYSTpc3Sma1PnA
Abdruck,48.012116,7.813499,http://lh5.ggpht.com/2NydTE40OSoqAl-Rwftg2HoA-gO67ePIK7vg-kCsUubsxI6D_GrZO1h-_ukEhjkZt1yEI_1Sb-4suwkEIfg
Betzenhauser Torplatz,48.01092,7.811745,http://lh6.ggpht.com/lmuLAc8jiFWiTNKn09GDyR_8vLq-VV9am8oXK2ojNcdADARrxvADliv_WjPyv507v2MYZi_OpM_AT-soSA183JgXMobDoMWEpxAjFNzCw-Ae0ge7
Nicht Die Nachtigall,48.00961,7.811496,http://lh4.ggpht.com/9tDhU-BqOEP3DGOoSDzjAbuKE4r_XiG0H2h23P9W7M2ir7u-5uxp7LUREDgIRrA-7LgdYg8xmyWZxvEa3SDV
1400,48.01166,7.818276,http://lh6.ggpht.com/zlXISVwi3azzAXbDZ8JYOtDK7BhFcGdjmIGMkqNHGvo89kfALg4E6ARWtx9OZGCSVbb6JRBnOSgvheTdKMU
300,48.01049,7.816338,http://lh3.ggpht.com/PpYgTUH0vaDvO3Q6FBqPwmW4dNwdMvyZqmYEh8Td6gEQoTvMmPft82q6n1Lcw_F5ZTyFF3aR8v0UD0OoF8-nMA
White Dragon,48.01118,7.810919,http://lh3.ggpht.com/w1b1KaE_e2ovtTIShOIJtZT0xPrpUm__MBoNP54VD0qFsBL0ujri8_JKeCdBgKKHLSpyA50KJbOxk73yofPAQoBpXHZJ805SlWMM9soL8SsViDk
Graffiti (Tunnel),48.012202,7.807792,http://lh4.ggpht.com/lr2kT5CkAH9hzj8wSKoef_iqpHLR_iYUmQbFG-zSDE_MhcJhDossP3jYeYbhvnHE-S7hc5UWycKyq5c1agya
Stonehenge,48.012167,7.811611,http://lh4.ggpht.com/pAMpKdreq6DPa_z4OaMScocnv5ClmxiA0xp_KP4LYGSi-yQg8oRdc3fDKqfAQzWvskFdqILt-C9mH57aoHYePg
Kirche Betzenhausen,48.009631,7.808021,http://lh4.ggpht.com/J08ta_NKqp6Wkuvq6YLS7TKtwh3Ojf_4jP_mzdBA7A1wn-OHBJFwpoPqgtlD5dMqedJ97YSaU4F13QIlxZMhSv4kP_vmmlnHTHMiorVCm9yPC_N8hg
Spiderweb House,47.997023,7.819184,http://lh6.ggpht.com/_JHvPkpayDZHlGhMCzJ0YhFmBX_O77V3CyfxWIdIBPTYPk70amowboKuuQhQvcdzGgUpknHn8EV3bIUpx3Pagw
Mutter&Kind Relief,47.993965,7.829452,http://lh3.googleusercontent.com/o5mNt6LXFD_alLQRYdGMA3B_whqjBGvuo8nWnYg2lnobR5FPEt49w12f7w7nnNHEHf7e8mGR9A3X48WvI2w
Staudinger Säule Nord,47.992561,7.825431,http://lh3.googleusercontent.com/2SkFshrkfY8JbeiTtolZGGpJ9e1tB4rx2FBCspESSH8i9o3_8FUYEU0EK3inAvPuNd7hNfRLXdzeJx7X-a2n
Haslacher Str,47.995641,7.824799,http://lh6.ggpht.com/5rqNqzQyXsjli9roFAoHOgQG6XlVIpMZ2048xwk2k40jK0ihXVoImG-u7t2Xf-oqv1Wywf52_1KZWKl-NAXF
Gedenkstein Haslach Scherrer Platz,47.990606,7.819985,http://lh3.googleusercontent.com/6hV2uGquwmGdy88rQ8C5EmRvzaT0jlg_9vBRaB1cpDQQQIqTG28dr0a2K70yipKDbGlIeYN2F_S8zsJzTNds_A
Metal Cloud,47.992138,7.824948,http://lh3.ggpht.com/14UXL14q8-zfZ0mxY1q58lRdfXgM5kBjjFl-1TCRtOCNOhJ8BGsVdjE_3YAKNt9pGFEclZrEoyaJyKUlIjyWbA
Kinder und Jugendtreff Haslach,47.990611,7.823685,http://lh5.ggpht.com/iMpDHR6LiK1nlKGpQSb0hpJv_HYRM3lsXf62uVgdUfG84NGK3BJBLi7uo9Rr3xvU9hp_tCqb9GbgmaqemxLlcbVK_-D4V33fOZRZUYOn8bWCJXP9
Kreuz St. Michael,47.990335,7.820992,http://lh3.ggpht.com/P4S3iZcP5APYmoug-ulIB4Q9MKFcP5y_VziFJRrWFNevhW_ZRM8FH5c16uLs6nb0tyunJQS1_sqX4OAzqj9ql-yYdlOz9_dBTV5gCZaIcWyasyKm
Hokus Pokus Beat,47.991594,7.827222,http://lh5.ggpht.com/1250enkgnFUgzx_Z3nm16HSueRKFotlGv8cDlwej5iI8ADZB3VXwfrRsAW5MhYI4E2rQztBpHyo7I1PblRX9
Ziehharmonika Relief,47.994218,7.828705,http://lh3.googleusercontent.com/7dxdDz-rl7WnuGsFT8IS9cdPofFjpx2CEbl7u6fO939o2LQJxcYBhd8nkJ4sPLeStDaQM0vIkg0fHARfPkMn
Kirche Jesu Christi Der Heiligen Der Letzten Tage,47.994929,7.824242,http://lh4.ggpht.com/Mgqzd1wOdQN5nNNjwB2nRf8k8ATub62Nzg36OrBGcTJKp-DL1j-Fg3ymCsM3IObvrai82Yum59IXjgWS46M
Elefantenrutsche,47.996503,7.828997,http://lh3.googleusercontent.com/FlJGzi24oIZpCrn0vA66AlPWyVeMyVOFONtQTfz56jRPBHkhSj-VJbGltUS06eJX4dt91MoUhoiOU7SRMDrwXg
Warnwolkensäule Staudinger Süd,47.990763,7.823909,http://lh4.ggpht.com/6xYnC2zpKohGr_XlDp9y29vhmOvNiop7aioxZajhDc0azkNC21ZEKxGU7WCd1pR8zABi0AUboPkVgTIVHEnkn113nmezGZ-TlbMSfD9FBzEGllNN
Minispielplatz Haslacher Strasse,47.99619,7.824346,http://lh3.ggpht.com/BhWSAoMT4AC5wjuVytksXnQBKfRN9cH_KW08TEdLNkbm7ekIrfVW57vZuZeHnm6oOpPSpxVFs4qfftOj4bCcdA
Badenova Häuschen,47.993731,7.821809,http://lh6.ggpht.com/oqSSpCeSHQSd77XEMjZkj2RX5343AkKUKnmKZ2MR16BWkI55O5uI_EMzGg-0cIfVXosrlTnLZ5E1mMOctrK-uw
Centuries Old Foundation Stone,48.022805,7.864712,http://lh4.ggpht.com/0M5oX-In0jNRt7lupYUssohZnRcCsoxTDZuwQyxAc6WfmXDzdbOVOaiM5IjBHjOs6Rb039onb-XZyK4jQ8-taQ
Weird Metal Thingamagiggy,48.028976,7.807676,http://lh5.ggpht.com/z_u8YZPVFkoU7lPNYexSSQvuJHTcn_G0wP8RRb38neDPz_JKxG09yD_EkPwi5OccHPoXqL-r0cq8NRxOBn5BsA
alter Brunnen,48.023891,7.863368,http://lh4.ggpht.com/9hiEbVYC8rjmu9Rsfx4w831T_8pgnY-5a2qw86ZMAmGOwO1Sf_xCwcwZv1cFPrn75qElSJa1p-rDcsjK_YX41zmJyoZb7650CY9vv9u4Gq7qhDE0
Kindergarten St. Blasius,48.022082,7.86222,http://lh5.ggpht.com/ZAK9AIGkBB7oECyG2RUUdnP7wGihWrrTGZGxUoNxtgpWud5xxdjUGidLVMaOGWyx8uQ3f-mVra1f-x_w9RqZ
Tischtennis mit Graffiti,48.02078,7.860443,http://lh6.ggpht.com/5s_C8Jefg353tyRYfQyQMWxdBGVv7-KrZEZQwNI2FSh09MaymN86LI6k3dO9Pb-Cvk9cQCFaZDqjmlbweLe6
Wasch und Backhaus,48.022767,7.860631,http://lh4.ggpht.com/8mJs6b71-zQ3q1c9OIYVVqcvg8ySkRDjKLo0wrYnraU87r28lTNksnGHQlct1v3BeAd3miAJeyQSHbSUdRzo
Badenova-Graffiti,48.024177,7.85514,http://lh5.ggpht.com/LVPHsicYc0mEPyKmEkBQ6hZ4b8QmvHG5Ku4rX96W2tVXdkS5us4QcUcASSc7aBhtXQnAlrB6FaZsmonq_-jSOkMEe0ZhkwN5X2UcLTODSnirW3Y
Nepomuk,48.023298,7.858667,http://lh6.ggpht.com/wLUj1sHsC1v8ABvxGCe15RQhOVeyKUcM2DrRBc7CBvxxAxKnGYytjsNgyftQej84Bp3Yz3gQSjpbhQ7N9fu0
Jesuskreuz,48.020328,7.862371,http://lh3.ggpht.com/nux3w3m0fjIT405FV0o_Z9Mc2RvNFO8dlUYq1KmPCxOS4AWlysJhOrnMVFSeN9cf5Lb16RxBnlKHzziRkk-V
Emil-Gött-Schule,48.021748,7.859499,http://lh6.ggpht.com/RT9IC7rU3b5Tvfj9MB-05MO8w_kksCB9PWC0r9og6MUO9L6mLsLa6BQr4IEm_hNf48o5l24GP9cX3pCs6nQbuZGTEigAXTSV31tEyGRcQati1K4L
Gottesackerkapelle,48.02195,7.861134,http://lh3.ggpht.com/afPg2P1CnPQSikJ-AOiSR0cR4U05_gKeoGrTUakDjaj-xz_7Cy5AHahIFXCvJtErikCoS_d6lhyqeF8RW835
Madeira-Frösche,48.023464,7.853875,http://lh5.ggpht.com/6j0qQaDf_HaznJTaEfN-PJIj6Dzr8Okd9OS3Uu_yLK9Exole5RsNtkN3K9XwTvcGNyRrmO5LcEocCvWm7Z80eWF_vXw-gYAcKIHlt2sC96rCqUU
Halfpipe,48.032275,7.803769,http://lh5.ggpht.com/GuMGXjK1UZy1lWz7A1fVn0O3CD_kw2jXeMqtKukZFtJBkTED-82SvEb7Tnp1-TK8--2vf5hoKR0QbvhjVqL7-g
25 Jahre Landwasser,48.028679,7.805132,http://lh6.ggpht.com/cE4JqNtWX7NbG6iXr7KcXmPJg9AFgZumABBYSt56gCfTWUegLGZJKJ_P6l3-TUSQ06nyuLrUtYqo04HUgRyIIg
Altes Depot,48.000977,7.867378,http://lh3.ggpht.com/OUm4eNKxwXUuEVuCMRgBQdfJazE-RgAC1nf-NTonrG8GIbI7GQLEEzlKTDMkcO_sihX80Q8fT4U9AeAIc_8q7Q
Rupert-Fischer-Brunnen,48.00496,7.87346,http://lh6.ggpht.com/ZYTPpinOeYB8XLOtwZeVghgch_eZD4Nj4t3485h_t25ccDa65ney3k4c_wIKP_lFSLEwfA9OpWqs4y5tf_bG
Kletterwald,47.997243,7.780742,http://lh4.ggpht.com/eiYQ_9aV4u7W-foh5-ItcLImocb79N0nU5uOw8Mx-eOLW5icsv-HHD2cujMcOExruMSiLYiIVAY7SOSBG4Q
Skater Park,47.995836,7.78475,http://lh6.ggpht.com/sB4aX1ccoQsNIA5-hZ4qrWdkY-of2g5a1DE1PGYzuoESaRtoKzNlvSgI_iQI1drX60GUV-qeZH_QmzlQxXg0
Pagode am Mundenhof,48.011028,7.779911,http://lh5.ggpht.com/6sJj3efM6qEMYjyQhyDppjaRlu1bSMGeMmE7YS4ttzvl4FrPYNgGzMoIEFE_-a8XwqmGsuFmbjN2_YBa9ZI8Gw
Hölzerner Hexenreiter,48.010692,7.779287,http://lh5.ggpht.com/5ph720k94qmjKqihnMalro9wyGc3TwzPhiXNXB2_RN3Mzd6JcyrlboAMOdKh8oXhzNrVOV9VLW9viVHz7y-U
Bienenhaus,48.010048,7.782252,http://lh3.googleusercontent.com/j4m4AvC9ZN17mO3R33-toLlWJpiq894wT5570y7H3qYQ9CsGZJKPfeb12ovezePcC1OZmea1JE7gG5NGfLA
Zelt Musik Festival,48.008385,7.780259,http://lh6.ggpht.com/IQyLzgvPZr95A_DjC1WwWghHCXiP0AgN2lkliB_VGyPcQNQUJZz4Wuk5IjL1iD2jPQmMraCFc9ZVN-oBI-9z
Two Camels,48.008609,7.781614,http://lh4.ggpht.com/jhJR5s9BWaLuKxpJltTr4kqlSsg0ZpIzlOj6iXX1Cyuct_60TW_Lu0bxTcm1E7wEFR0yLmLrdyjsXg03NeZq
UFO im Kornfeld,48.008114,7.777971,http://lh6.ggpht.com/lYWSKmFBBOnZL6OC29HavmFY7d28UdMctUGpkj2rVvHHooU_7xM43k0J_T66XSwuKgkIIyDBXRzMHHjfrlmv
Cross of Kappel,47.964854,7.908129,http://lh3.ggpht.com/0nEbIdOlcWXA__M9RZdJEWdDnn6mBBlbwsmSHheHFjEeFyZ708B2NJhEeZyGUPzmY9RJgkvSwmE_macNtZw
Steinman Mit Mütze,47.991697,7.880158,http://lh6.ggpht.com/aMof6wknmG85VZq-7vNzpA8Woup57asRxFJDO0Us9Q4Z3UuiHzOPO4Tg6gqD6xrzIrnLbZ99whlkNh5E9Z8
Balanceakt,47.991124,7.878989,http://lh3.ggpht.com/dHivT6nncA0wE8nqplBvw3SyOD0WVqGj5TmSwwR9Ani03P0XlSQ5g_d29xxvfzuI_lbM2A9dRf9KnkgwlY8
Arachnides Kinderfang Netz,47.990967,7.879178,http://lh3.ggpht.com/eCTrOL1lptc1XOAZYnBK5LGi3DqhY8DNGPtsIz3bHAWh5rAWZxeR8iQ6acyqSEK6zY8Txqb1FSpgvnmbV8Er
Kreuz,48.022304,7.801538,http://lh3.ggpht.com/P-GrnxuZVpQqe1r_9wmHg5zFQuv41hUOA4O_hjpONw4NpAEFr58hxAv85h-4rEPSi1FI_8YQhsbaOdMCsrc
Schneggi,48.024332,7.803915,http://lh6.ggpht.com/Ypk1OUXrAE3Y8dFieCGADWwMV_0KskK7MO2xhMh04JguKMUvvnf7Kli7wnf5ruSaGldNPAYGAXr62R85rA09
Brunnenversiegelung,48.025397,7.804037,http://lh4.ggpht.com/0CjTavg53XOPjcXBKilUYMmvP0HEedpjY1EKIPradPBlpJUxljUtb3VU52u6vnaxwjDNhkjXkmGSRh2tPHCG
Die große Holzeule,47.997706,7.777518,http://lh4.ggpht.com/Kd-ZwSgiCE7zshdhODXWmBhi_KH1TBP6pTQsZjpefW6woglO6BlOj-j3ENYxqO2R2XtmXs792NxRrAsc1IfO
Naturschutzgebiet Rieselfeld 01,47.998188,7.784389,http://lh5.ggpht.com/FdVW_x15gMXSg25aB5HuBM8FLhPfAZK_yiaAnGOfiKhkZ1n4qfu_IZVH5_uMlRd2nkJdIPjedVoG5l0-n7qh
Hänsel Und Gretel,47.998236,7.783691,http://lh3.ggpht.com/2Rs-TbPC6S3EuIUUhwzsipZMJ78IAsuIn7lSt6zeLZAlXKPE72_J8PknO8u1qTvFsQdpGYREAI_83A8ZBXsjCA
Morlock Luftschacht,47.999812,7.856675,http://lh6.ggpht.com/k9kKU-mPJcci7LtpbS64MNSminF1aE2Gl0zfVoA-tN_QSCWy5sTQhQCx8Ry1xFZy1FCEvvT6yZgYfBFbms6L
Fels im Stadtgarten,47.997988,7.856749,http://lh4.ggpht.com/gKgnstLvvDxFwuL4X9QneYPoVVQpKTLq40k7A3H1rdmiYFUh_CbctEOYWCfM7wSlULyOL08k_6uKsbbW3juukpBoVAamDMJGCv1ngyvlw3NSmE5w
Steinschildkröte,47.999154,7.854442,http://lh5.ggpht.com/09-5zChdQWgGCVlC2GNS4Q6iTo8dbEoVfZPG5XLk__pzBexDykACi1Ygs_mMIi3hzkyybRHGeZn_nvbN3k4
Kleiner Brunnen,48.000599,7.857519,http://lh3.googleusercontent.com/OTVzQI3p0HRyjRT-E4ktlhzRAhHwI2zg1Je5wn8ML44XCG-5ZCHy4ZNNMDR8q7WeHIBSg2mkDFex-hbMWFaC
Eulenskulptur im Stadtgarten,47.997588,7.857315,http://lh3.ggpht.com/aI7UQdRk7KoyLcYGeB4kSZWujiCxS6Jlw3N0oMANWhj7xQkddSgHvMy3xfNMEkSzl2Fuha_Q8p_wftgir6SU
Kunst Am Platz,47.99755,7.859092,http://lh6.ggpht.com/h-PfvtUPOspZjM-X_30BNzFO8jSNN6WHGCo4Iw3arah4M9IdeYNfjHUnjjPmdhjUthZhbrgmE2YTBHWJK5z9
Weltkugel,47.998473,7.858336,http://lh5.ggpht.com/_MFpd02bp7K3Z1CFMBaVNWMrYg8vfFTFNes4HUht31iwUq3h1x2as8WqaHrmInoYLg607wV3cZAqi29pdv5L
Karlstr Cross,48.001352,7.856594,http://lh4.ggpht.com/-g4MQYaGEFcRUU7usIa2TEsnU14Ziq_WD-Yvsgr8SpM3Zsd8-RcjYA3jt3SB1nx79Hde_cGPuluL_zWbzJKX
Siegesdenkmal,47.997947,7.852937,http://lh3.googleusercontent.com/xpIC1xR-54zVI8JY3vL2WIOh4GfZyNMAfIDx0SKM9NKGHiUuQGUANwBsuWKJMay33nfVUWnywMaCVefHabTv
Weiherhof Schule,48.004923,7.861059,http://lh4.ggpht.com/9JxYqNbfEKGxW-zD8C4fcJibR-q7QEa0ESVOdJ0nTZafyOi-2sGaQG3zMnGa7Do_vKjBdt0FOKibXVmUg9M
Maria voller Tränen,48.002399,7.860233,http://lh4.ggpht.com/eCQL38AkVutgUdjRx288c_8L0g20jjkZLSSD2f-7S9siyNKyziEl8wWs4F1zE8HzAxby8Bj61gYomzkBeYK5LQjtl-pgI_Xakv0KiwLbDCmbqRU
Ev. Ludwigskirche Freiburg-Herdern,48.002167,7.85906,http://lh3.ggpht.com/RUylTbglgq4vRYW6hL5fhHfS0Cs5qfID_JwqA7UP6sViKu-sT8Ny8wBuyVAMukiCb7YedRP22WP4C87qI1AB
Freibourg,48.000311,7.858467,null
Weisser Kopf Stadtgarten,47.998481,7.857003,http://lh3.googleusercontent.com/unsqCEXtaA9xO2ewDGIuKBUkBP9kEkn8QEJOgZcPfoNUtqP9qAR2qqYhidQ2SfOqGbPIaWhfr-xs8tp0kB-x
Goldhuus,47.998008,7.854229,http://lh3.googleusercontent.com/JGNqlVbCA54Te8Ul_KObaNYP7Rd8wDCZd3qdwlb1XOjJz-2bKstErdSZC3CbHu31531OMMbMAx_eXcrs5yRR
Mund 👄 Zu,48.002624,7.859799,http://lh3.googleusercontent.com/8aZhSGLFNVGLioDth2TxVZln_Z5tlY6eiWwN_-uldve0lR5Ah_pN8e4EDKK9k0BBRJeDxF-CAq7dmr84jzY
Sonnenuhr Alles Braucht Zeit,47.998684,7.858284,http://lh5.ggpht.com/0Up1mWj15k9GQ_XM6K7uFavhGeKZd4fdm_L-W56jqaOs0OqzJMYtnl3YZCwciKwRfbOc-subq5Xj3o4u0NpRDA
Eulenbrunnen,48.002309,7.854294,http://lh4.ggpht.com/J0tYR-GKFSXsydXrJ_s2RikGHu39ZnbYHPwTFhNbDgBp1vRzS1l_uDGvh8vC3Du2oAMAJ5jUhd4zs_Sm9jNn
